Unnamed: 0,Unnamed: 1, z Czas opóźnień > 5 minut,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Razem:  z Czas opóźnień > 5 minut
Stacja,Przewoźnik,styczeń,luty,marzec,kwiecień,maj,czerwiec,lipiec,sierpień,wrzesień,październik,listopad,grudzień,
Pasłęk,PKP INTERCITY Spółka Akcyjna ,3134,811,1116,903,1125,2624,3014,3095,653,947,1804,2145,21371
Pasłęk,POLREGIO Spółka Akcyjna,957,180,231,63,155,134,541,531,430,427,560,187,4396
Pasłęk ,,4091,991,1347,966,1280,2758,3555,3626,1083,1374,2364,2332,25767
Rytel,POLREGIO Spółka Akcyjna,1817,773,732,1473,1353,1371,1534,2001,1216,1279,831,741,15121
Rytel ,,1817,773,732,1473,1353,1371,1534,2001,1216,1279,831,741,15121
Wałdowo Szlacheckie,Arriva RP Sp. z o.o.,936,706,1568,353,1276,691,,,1691,622,1375,583,9801
Wałdowo Szlacheckie ,,936,706,1568,353,1276,691,,,1691,622,1375,583,9801
Kołodziejewo,POLREGIO Spółka Akcyjna,1367,589,544,762,566,1020,953,718,1270,1894,1133,657,11473
Kołodziejewo ,,1367,589,544,762,566,1020,953,718,1270,1894,1133,657,11473
Janikowo,POLREGIO Spółka Akcyjna,1338,577,542,731,560,981,980,706,1271,1869,1115,679,11349
Janikowo ,,1338,577,542,731,560,981,980,706,1271,1869,1115,679,11349
Gorzuchowo Chełmińskie,Arriva RP Sp. z o.o.,968,708,1574,354,1326,723,,,1725,621,1398,581,9978
Gorzuchowo Chełmińskie ,,968,708,1574,354,1326,723,,,1725,621,1398,581,9978
Subkowy Centrum,POLREGIO Spółka Akcyjna,3944,621,766,635,1163,1417,2158,2082,1060,1251,1347,948,17392
Subkowy Centrum ,,3944,621,766,635,1163,1417,2158,2082,1060,1251,1347,948,17392
Subkowy,POLREGIO Spółka Akcyjna,3998,636,779,637,1145,1373,2206,2035,1058,1250,1289,945,17351
Subkowy ,,3998,636,779,637,1145,1373,2206,2035,1058,1250,1289,945,17351
Morzeszczyn,POLREGIO Spółka Akcyjna,4529,730,707,602,1066,1165,1937,1835,1039,1190,1260,919,16979
Morzeszczyn ,,4529,730,707,602,1066,1165,1937,1835,1039,1190,1260,919,16979
Kulice Tczewskie,POLREGIO Spółka Akcyjna,4613,661,768,691,1164,1302,2097,1986,1071,1277,1302,974,17906
Kulice Tczewskie ,,4613,661,768,691,1164,1302,2097,1986,1071,1277,1302,974,17906
Czarlin,POLREGIO Spółka Akcyjna,3935,603,758,635,1166,1400,2142,2091,1070,1252,1334,970,17356
Czarlin ,,3935,603,758,635,1166,1400,2142,2091,1070,1252,1334,970,17356
Olszyna Lubańska,Koleje Dolnośląskie S.A.,2192,602,612,980,1203,762,1661,1331,2219,3794,3175,1417,19948
Olszyna Lubańska,POLREGIO Spółka Akcyjna,25,,,184,101,,,14,117,53,334,235,1063
Olszyna Lubańska ,,2217,602,612,1164,1304,762,1661,1345,2336,3847,3509,1652,21011
Majewo,POLREGIO Spółka Akcyjna,4015,591,775,583,1033,1166,1926,1784,925,1157,1285,865,16105
Majewo ,,4015,591,775,583,1033,1166,1926,1784,925,1157,1285,865,16105
Bolesławice Świdnickie,Koleje Dolnośląskie S.A.,2374,1047,1393,1411,1350,1121,2032,2027,2284,2464,2182,1406,21091
Bolesławice Świdnickie ,,2374,1047,1393,1411,1350,1121,2032,2027,2284,2464,2182,1406,21091
Goczałków,Koleje Dolnośląskie S.A.,2898,1510,1782,1525,1737,1327,2109,1591,1733,3163,3059,1412,23846
Goczałków ,,2898,1510,1782,1525,1737,1327,2109,1591,1733,3163,3059,1412,23846
Olsztyn Gutkowo,POLREGIO Spółka Akcyjna,1721,556,438,538,359,404,918,619,381,717,856,408,7915
Olsztyn Gutkowo ,,1721,556,438,538,359,404,918,619,381,717,856,408,7915
Olsztyn Likusy,POLREGIO Spółka Akcyjna,1755,572,435,554,402,388,942,671,406,748,879,244,7996
Olsztyn Likusy ,,1755,572,435,554,402,388,942,671,406,748,879,244,7996
Olsztyn Jezioro Ukiel,POLREGIO Spółka Akcyjna,1868,611,466,555,432,423,969,732,414,766,917,270,8423
Olsztyn Jezioro Ukiel ,,1868,611,466,555,432,423,969,732,414,766,917,270,8423
Gierwaty,Koleje Mazowieckie - KM Spółka z o.o.,1199,357,185,390,287,166,320,651,427,868,1366,184,6400
Gierwaty ,,1199,357,185,390,287,166,320,651,427,868,1366,184,6400
Olsztyn Redykajny,POLREGIO Spółka Akcyjna,1747,573,479,562,394,428,974,669,405,736,898,247,8112
Olsztyn Redykajny ,,1747,573,479,562,394,428,974,669,405,736,898,247,8112
Goworowo,Koleje Mazowieckie - KM Spółka z o.o.,1290,358,220,418,292,166,331,650,431,979,1412,202,6749
Goworowo ,,1290,358,220,418,292,166,331,650,431,979,1412,202,6749
Gołubie Kaszubskie,POLREGIO Spółka Akcyjna,384,199,561,277,414,281,873,694,545,580,305,340,5453
Gołubie Kaszubskie ,,384,199,561,277,414,281,873,694,545,580,305,340,5453
Wieżyca,POLREGIO Spółka Akcyjna,397,203,570,290,432,292,866,703,558,591,320,437,5659
Wieżyca ,,397,203,570,290,432,292,866,703,558,591,320,437,5659
Somonino,POLREGIO Spółka Akcyjna,420,253,565,315,412,338,848,647,592,581,338,474,5783
Somonino ,,420,253,565,315,412,338,848,647,592,581,338,474,5783
Sławki,POLREGIO Spółka Akcyjna,394,203,571,297,434,306,864,696,569,582,320,444,5680
Sławki ,,394,203,571,297,434,306,864,696,569,582,320,444,5680
Skorzewo,POLREGIO Spółka Akcyjna,374,187,558,277,414,285,873,714,542,638,304,334,5500
Skorzewo ,,374,187,558,277,414,285,873,714,542,638,304,334,5500
Krzeszna,POLREGIO Spółka Akcyjna,402,203,569,292,434,292,877,709,560,599,323,418,5678
Krzeszna ,,402,203,569,292,434,292,877,709,560,599,323,418,5678
Kiełpino Kartuskie,POLREGIO Spółka Akcyjna,441,265,617,335,422,406,909,755,660,647,378,561,6396
Kiełpino Kartuskie ,,441,265,617,335,422,406,909,755,660,647,378,561,6396
Babi Dół,POLREGIO Spółka Akcyjna,451,279,613,337,412,402,900,761,661,642,387,573,6418
Babi Dół ,,451,279,613,337,412,402,900,761,661,642,387,573,6418
Stanowice,Koleje Dolnośląskie S.A.,2878,1365,1707,1420,1663,1159,2137,1638,1764,3478,2893,1357,23459
Stanowice ,,2878,1365,1707,1420,1663,1159,2137,1638,1764,3478,2893,1357,23459
Krojanty,POLREGIO Spółka Akcyjna,1891,786,731,1462,1156,1347,1512,1962,1185,1296,816,804,14948
Krojanty ,,1891,786,731,1462,1156,1347,1512,1962,1185,1296,816,804,14948
Gutowiec,POLREGIO Spółka Akcyjna,1870,767,709,1457,1190,1300,1498,2025,1163,1328,838,740,14885
Gutowiec ,,1870,767,709,1457,1190,1300,1498,2025,1163,1328,838,740,14885
Bytonia,POLREGIO Spółka Akcyjna,2029,826,725,1315,1189,1287,1482,1985,1166,1397,885,802,15088
Bytonia ,,2029,826,725,1315,1189,1287,1482,1985,1166,1397,885,802,15088
Kamienna Karczma,POLREGIO Spółka Akcyjna,2071,848,731,1375,1223,1304,1485,1969,1124,1400,872,791,15193
Kamienna Karczma ,,2071,848,731,1375,1223,1304,1485,1969,1124,1400,872,791,15193
Mościsko Dzierżoniowskie,Koleje Dolnośląskie S.A.,2660,858,1424,1200,1279,921,1857,1893,1777,2323,1948,1322,19462
Mościsko Dzierżoniowskie ,,2660,858,1424,1200,1279,921,1857,1893,1777,2323,1948,1322,19462
Krzyżowa,Koleje Dolnośląskie S.A.,2838,967,1546,1322,1479,1051,1988,1977,1952,2618,2145,1434,21317
Krzyżowa ,,2838,967,1546,1322,1479,1051,1988,1977,1952,2618,2145,1434,21317
Strzelce Kujawskie,Koleje Mazowieckie - KM Spółka z o.o.,1341,2643,659,1916,746,1448,1584,1567,954,1298,542,596,15294
Strzelce Kujawskie ,,1341,2643,659,1916,746,1448,1584,1567,954,1298,542,596,15294
Łąck,Koleje Mazowieckie - KM Spółka z o.o.,1367,2786,728,2019,838,1406,1577,1414,891,1115,522,682,15345
Łąck ,,1367,2786,728,2019,838,1406,1577,1414,891,1115,522,682,15345
Tworków,Koleje Śląskie Spółka z o.o.,330,198,247,39,261,280,214,721,290,519,616,182,3897
Tworków ,,330,198,247,39,261,280,214,721,290,519,616,182,3897
Sucha Beskidzka,POLREGIO Spółka Akcyjna,2609,904,944,917,1112,746,1414,1097,1035,598,653,850,12879
Sucha Beskidzka,PKP INTERCITY Spółka Akcyjna ,216,91,,,,25,361,861,,,,,1554
Sucha Beskidzka,Koleje Śląskie Spółka z o.o.,,27,,,115,36,196,147,,,,,521
Sucha Beskidzka,PKP CARGO S.A.,,,,,,,,,,,,,
Sucha Beskidzka ,,2825,1022,944,917,1227,807,1971,2105,1035,598,653,850,14954
Roszków Raciborski,Koleje Śląskie Spółka z o.o.,271,171,270,39,251,274,216,716,254,515,620,165,3762
Roszków Raciborski ,,271,171,270,39,251,274,216,716,254,515,620,165,3762
Krzyżanowice,Koleje Śląskie Spółka z o.o.,266,175,232,39,257,276,204,714,250,495,610,165,3683
Krzyżanowice ,,266,175,232,39,257,276,204,714,250,495,610,165,3683
Zielonka Bankowa,Koleje Mazowieckie - KM Spółka z o.o.,563,130,265,197,207,427,1946,586,568,724,1619,767,7999
Zielonka Bankowa ,,563,130,265,197,207,427,1946,586,568,724,1619,767,7999
Warszawa Mokry Ług,Koleje Mazowieckie - KM Spółka z o.o.,584,129,276,213,229,427,1960,605,566,796,1648,757,8190
Warszawa Mokry Ług ,,584,129,276,213,229,427,1960,605,566,796,1648,757,8190
Milicz,Koleje Dolnośląskie S.A.,762,247,146,382,343,220,783,1029,657,383,530,663,6145
Milicz,PKP INTERCITY Spółka Akcyjna ,313,460,168,297,204,364,437,1284,379,437,477,656,5476
Milicz,Koleje Wielkopolskie Sp. z o.o.,15,9,29,18,52,359,183,,,,,,665
Milicz ,,1090,716,343,697,599,943,1403,2313,1036,820,1007,1319,12286
Biała Górna,Koleje Dolnośląskie S.A.,641,238,161,264,383,128,602,140,975,475,505,446,4958
Biała Górna ,,641,238,161,264,383,128,602,140,975,475,505,446,4958
Chabówka,POLREGIO Spółka Akcyjna,2955,896,827,918,1071,1160,2049,1202,1066,669,478,1609,14900
Chabówka,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,26,,329,,355
Chabówka,PKP CARGO S.A.,,,,,,,,,,,,,
Chabówka ,,2955,896,827,918,1071,1160,2049,1202,1092,669,807,1609,15255
Jadwiżyn,POLREGIO Spółka Akcyjna,894,723,288,292,537,784,760,808,621,752,882,531,7872
Jadwiżyn ,,894,723,288,292,537,784,760,808,621,752,882,531,7872
Samostrzel,POLREGIO Spółka Akcyjna,933,724,303,289,541,787,805,864,661,772,893,528,8100
Samostrzel ,,933,724,303,289,541,787,805,864,661,772,893,528,8100
Anieliny,POLREGIO Spółka Akcyjna,943,726,316,285,534,773,799,891,668,812,901,538,8186
Anieliny ,,943,726,316,285,534,773,799,891,668,812,901,538,8186
Patrzyków,Koleje Wielkopolskie Sp. z o.o.,,,1080,1343,2107,1866,946,639,753,1279,892,996,11901
Patrzyków ,,,,1080,1343,2107,1866,946,639,753,1279,892,996,11901
Trąbki,POLREGIO Spółka Akcyjna,1507,425,951,535,622,712,723,841,838,749,654,1154,9711
Trąbki ,,1507,425,951,535,622,712,723,841,838,749,654,1154,9711
Sobótka Zachodnia,Koleje Dolnośląskie S.A.,1263,322,221,463,324,445,399,564,1247,646,909,563,7366
Sobótka Zachodnia,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,,,,,
Sobótka Zachodnia ,,1263,322,221,463,324,445,399,564,1247,646,909,563,7366
Cieszyno Łobeskie,POLREGIO Spółka Akcyjna,1510,429,1097,547,630,712,743,797,853,747,660,1165,9890
Cieszyno Łobeskie ,,1510,429,1097,547,630,712,743,797,853,747,660,1165,9890
Pyrzowice Lotnisko,Koleje Śląskie Spółka z o.o.,367,495,854,538,670,301,181,144,434,143,309,175,4611
Pyrzowice Lotnisko,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,,,,,
Pyrzowice Lotnisko ,,367,495,854,538,670,301,181,144,434,143,309,175,4611
Miasteczko Śląskie Centrum,Koleje Śląskie Spółka z o.o.,423,532,896,531,738,379,182,111,371,161,337,125,4786
Miasteczko Śląskie Centrum ,,423,532,896,531,738,379,182,111,371,161,337,125,4786
Siewierz,Koleje Śląskie Spółka z o.o.,349,425,802,483,606,327,164,139,447,150,355,195,4442
Siewierz ,,349,425,802,483,606,327,164,139,447,150,355,195,4442
Mierzęcice,Koleje Śląskie Spółka z o.o.,407,494,861,533,648,336,219,146,435,157,353,202,4791
Mierzęcice ,,407,494,861,533,648,336,219,146,435,157,353,202,4791
Przybyłowice,Koleje Dolnośląskie S.A.,2085,1203,1394,1055,1521,868,1342,888,1262,1875,2184,1153,16830
Przybyłowice ,,2085,1203,1394,1055,1521,868,1342,888,1262,1875,2184,1153,16830
Legnica Strefa,Koleje Dolnośląskie S.A.,2077,1230,1374,1114,1646,873,1422,911,1272,1912,2233,1136,17200
Legnica Strefa ,,2077,1230,1374,1114,1646,873,1422,911,1272,1912,2233,1136,17200
Stary Jawor,Koleje Dolnośląskie S.A.,2194,1284,1429,1116,1448,967,1368,889,1240,1909,2280,1200,17324
Stary Jawor ,,2194,1284,1429,1116,1448,967,1368,889,1240,1909,2280,1200,17324
Poręba,Koleje Śląskie Spółka z o.o.,203,315,789,493,684,364,157,162,473,171,341,196,4348
Poręba ,,203,315,789,493,684,364,157,162,473,171,341,196,4348
Pustków Żurawski,Koleje Dolnośląskie S.A.,1417,371,237,573,404,549,486,750,1035,736,1087,735,8380
Pustków Żurawski,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,,,,,
Pustków Żurawski ,,1417,371,237,573,404,549,486,750,1035,736,1087,735,8380
Rogów Sobócki,Koleje Dolnośląskie S.A.,1418,357,237,573,397,537,487,766,1031,741,1088,741,8373
Rogów Sobócki,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,,,,,
Rogów Sobócki ,,1418,357,237,573,397,537,487,766,1031,741,1088,741,8373
Wierzbice,Koleje Dolnośląskie S.A.,1415,380,237,578,409,549,486,756,1036,734,1123,742,8445
Wierzbice ,,1415,380,237,578,409,549,486,756,1036,734,1123,742,8445
Gierałtów Wykroty,Koleje Dolnośląskie S.A.,1039,316,276,260,544,426,1013,496,1783,797,732,927,8609
Gierałtów Wykroty ,,1039,316,276,260,544,426,1013,496,1783,797,732,927,8609
Ciechanowice,Koleje Dolnośląskie S.A.,1996,663,781,612,730,523,1327,837,1356,2519,1783,1552,14679
Ciechanowice,POLREGIO Spółka Akcyjna,122,7,,51,22,65,58,,49,80,69,11,534
Ciechanowice ,,2118,670,781,663,752,588,1385,837,1405,2599,1852,1563,15213
Gierałtów,Koleje Dolnośląskie S.A.,1062,327,344,329,570,407,1030,535,1642,944,858,949,8997
Gierałtów ,,1062,327,344,329,570,407,1030,535,1642,944,858,949,8997
Skalite Serafinov,Koleje Śląskie Spółka z o.o.,314,256,195,184,159,158,146,94,154,49,95,8,1812
Skalite Serafinov,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,,,,,
Skalite Serafinov ,,314,256,195,184,159,158,146,94,154,49,95,8,1812
Skalite,Koleje Śląskie Spółka z o.o.,421,351,239,216,215,229,205,144,218,91,153,46,2528
Skalite,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,,,,,
Skalite ,,421,351,239,216,215,229,205,144,218,91,153,46,2528
Skalite pod Polanou,Koleje Śląskie Spółka z o.o.,392,325,234,217,196,217,192,113,204,72,137,35,2334
Skalite pod Polanou ,,392,325,234,217,196,217,192,113,204,72,137,35,2334
Skalite Kudlov,Koleje Śląskie Spółka z o.o.,362,303,225,203,176,202,169,108,185,71,110,21,2135
Skalite Kudlov ,,362,303,225,203,176,202,169,108,185,71,110,21,2135
Olesno Śląskie,PKP INTERCITY Spółka Akcyjna ,556,416,527,205,383,1135,1336,1672,1414,793,1022,1007,10466
Olesno Śląskie,POLREGIO Spółka Akcyjna,1004,265,649,370,302,259,551,408,520,501,309,345,5483
Olesno Śląskie ,,1560,681,1176,575,685,1394,1887,2080,1934,1294,1331,1352,15949
Frankfurt/Oder,PKP INTERCITY Spółka Akcyjna ,3785,5545,4245,2657,3343,8766,5259,5030,4927,6535,4404,5308,59804
Frankfurt/Oder,POLREGIO Spółka Akcyjna,356,29,342,37,337,159,89,138,167,126,,,1780
Frankfurt/Oder ,,4141,5574,4587,2694,3680,8925,5348,5168,5094,6661,4404,5308,61584
Ubocze,Koleje Dolnośląskie S.A.,2193,601,603,987,1216,763,1654,1303,2207,3829,3198,1430,19984
Ubocze ,,2193,601,603,987,1216,763,1654,1303,2207,3829,3198,1430,19984
Tarnów Opolski,POLREGIO Spółka Akcyjna,1130,318,553,605,548,1060,1028,690,842,968,1359,705,9806
Tarnów Opolski ,,1130,318,553,605,548,1060,1028,690,842,968,1359,705,9806
Szymiszów,POLREGIO Spółka Akcyjna,1147,307,579,617,630,1074,1062,819,877,1033,1357,745,10247
Szymiszów ,,1147,307,579,617,630,1074,1062,819,877,1033,1357,745,10247
Otmice,POLREGIO Spółka Akcyjna,1137,312,573,607,560,1073,1034,791,854,986,1355,730,10012
Otmice ,,1137,312,573,607,560,1073,1034,791,854,986,1355,730,10012
Najmowo,Arriva RP Sp. z o.o.,435,290,838,293,339,462,1206,536,360,298,625,608,6290
Najmowo ,,435,290,838,293,339,462,1206,536,360,298,625,608,6290
Konojady,Arriva RP Sp. z o.o.,438,292,842,300,341,468,1203,539,367,303,628,599,6320
Konojady ,,438,292,842,300,341,468,1203,539,367,303,628,599,6320
Stare Grudze,Łódzka Kolej Aglomeracyjna Sp. z o.o.,,,,481,154,466,126,,180,299,1099,247,3052
Stare Grudze ,,,,,481,154,466,126,,180,299,1099,247,3052
Radzymin,Szybka Kolej Miejska Sp. z o.o.,435,356,246,286,365,1094,682,391,483,287,215,459,5299
Radzymin,Koleje Mazowieckie - KM Spółka z o.o.,1676,1104,412,288,216,532,,,,20,44,151,4443
Radzymin,CARGO Master Spółka z o.o.,,,,,,,,,,,,,
Radzymin ,,2111,1460,658,574,581,1626,682,391,483,307,259,610,9742
Nieporęt,Szybka Kolej Miejska Sp. z o.o.,474,366,242,275,403,1125,722,432,525,296,211,476,5547
Nieporęt,Koleje Mazowieckie - KM Spółka z o.o.,1762,1115,571,280,219,592,,,,18,45,159,4761
Nieporęt ,,2236,1481,813,555,622,1717,722,432,525,314,256,635,10308
Dąbkowizna,Szybka Kolej Miejska Sp. z o.o.,463,366,248,284,376,1119,712,406,516,284,208,482,5464
Dąbkowizna,Koleje Mazowieckie - KM Spółka z o.o.,1767,1125,567,288,217,596,,,,18,45,159,4782
Dąbkowizna ,,2230,1491,815,572,593,1715,712,406,516,302,253,641,10246
Namysłów,POLREGIO Spółka Akcyjna,1527,373,619,586,692,452,914,630,708,819,583,639,8542
Namysłów ,,1527,373,619,586,692,452,914,630,708,819,583,639,8542
Sierakowice Skierniewickie,Łódzka Kolej Aglomeracyjna Sp. z o.o.,307,88,134,507,199,213,282,400,252,467,188,392,3429
Sierakowice Skierniewickie ,,307,88,134,507,199,213,282,400,252,467,188,392,3429
Mokra,Łódzka Kolej Aglomeracyjna Sp. z o.o.,306,85,132,505,198,211,280,393,242,465,187,385,3389
Mokra ,,306,85,132,505,198,211,280,393,242,465,187,385,3389
Bełchów,Łódzka Kolej Aglomeracyjna Sp. z o.o.,310,87,125,509,200,236,283,396,254,469,174,382,3425
Bełchów ,,310,87,125,509,200,236,283,396,254,469,174,382,3425
Bobrowniki,Łódzka Kolej Aglomeracyjna Sp. z o.o.,314,108,130,516,211,223,291,403,252,480,201,374,3503
Bobrowniki ,,314,108,130,516,211,223,291,403,252,480,201,374,3503
Olza,Koleje Śląskie Spółka z o.o.,986,793,652,888,767,722,1143,1316,1298,1305,1274,649,11793
Olza ,,986,793,652,888,767,722,1143,1316,1298,1305,1274,649,11793
Wodzisław Śląski Centrum,Koleje Śląskie Spółka z o.o.,1110,897,678,991,832,885,1220,1490,1277,1362,1409,662,12813
Wodzisław Śląski Centrum ,,1110,897,678,991,832,885,1220,1490,1277,1362,1409,662,12813
Czyżowice,Koleje Śląskie Spółka z o.o.,1126,925,695,1014,864,906,1219,1509,1303,1429,1423,675,13088
Czyżowice ,,1126,925,695,1014,864,906,1219,1509,1303,1429,1423,675,13088
Bełsznica,Koleje Śląskie Spółka z o.o.,1110,905,690,1001,861,899,1217,1501,1305,1439,1411,674,13013
Bełsznica ,,1110,905,690,1001,861,899,1217,1501,1305,1439,1411,674,13013
Lisowo,POLREGIO Spółka Akcyjna,1463,403,972,541,661,718,734,825,844,769,598,1072,9600
Lisowo ,,1463,403,972,541,661,718,734,825,844,769,598,1072,9600
Młyńsko,Koleje Dolnośląskie S.A.,1727,525,460,748,1268,674,1337,1111,1959,2773,2242,1392,16216
Młyńsko ,,1727,525,460,748,1268,674,1337,1111,1959,2773,2242,1392,16216
Kwieciszowice,Koleje Dolnośląskie S.A.,1792,474,396,754,1251,755,1225,1094,1993,2752,2000,1434,15920
Kwieciszowice ,,1792,474,396,754,1251,755,1225,1094,1993,2752,2000,1434,15920
Żychlin,Łódzka Kolej Aglomeracyjna Sp. z o.o.,220,52,88,602,323,281,360,564,283,430,204,393,3800
Żychlin,PKP INTERCITY Spółka Akcyjna ,163,25,112,194,164,223,138,330,157,116,374,542,2538
Żychlin ,,383,77,200,796,487,504,498,894,440,546,578,935,6338
Rybnica,Koleje Dolnośląskie S.A.,1416,463,433,613,646,724,1117,700,1782,2643,1787,1341,13665
Rybnica ,,1416,463,433,613,646,724,1117,700,1782,2643,1787,1341,13665
Mieszkowice,PKP INTERCITY Spółka Akcyjna ,1620,835,1047,1028,1885,1487,1505,1192,2063,1460,1786,1363,17271
Mieszkowice,POLREGIO Spółka Akcyjna,497,329,582,292,613,447,476,268,463,444,661,603,5675
Mieszkowice ,,2117,1164,1629,1320,2498,1934,1981,1460,2526,1904,2447,1966,22946
Klementowice,POLREGIO Spółka Akcyjna,504,234,165,151,171,440,444,509,475,407,801,481,4782
Klementowice ,,504,234,165,151,171,440,444,509,475,407,801,481,4782
Sadurki,POLREGIO Spółka Akcyjna,526,254,187,166,170,410,441,483,454,449,722,412,4674
Sadurki ,,526,254,187,166,170,410,441,483,454,449,722,412,4674
Miłocin Lubelski,POLREGIO Spółka Akcyjna,531,254,219,154,175,417,448,501,463,447,724,414,4747
Miłocin Lubelski ,,531,254,219,154,175,417,448,501,463,447,724,414,4747
Pyzówka,POLREGIO Spółka Akcyjna,2959,871,786,939,998,1361,2419,1448,1237,675,357,2136,16186
Pyzówka,Koleje Śląskie Spółka z o.o.,42,34,,,118,27,172,81,,,,38,512
Pyzówka ,,3001,905,786,939,1116,1388,2591,1529,1237,675,357,2174,16698
Ełk,PKP INTERCITY Spółka Akcyjna ,1772,619,707,297,721,767,1150,743,526,600,848,966,9716
Ełk,POLREGIO Spółka Akcyjna,1221,732,462,92,426,260,802,922,224,495,680,507,6823
Ełk ,,2993,1351,1169,389,1147,1027,1952,1665,750,1095,1528,1473,16539
Łopatki,POLREGIO Spółka Akcyjna,515,250,175,151,194,453,471,512,473,417,807,483,4901
Łopatki ,,515,250,175,151,194,453,471,512,473,417,807,483,4901
Gołąb,POLREGIO Spółka Akcyjna,512,230,149,172,177,405,409,512,447,354,723,502,4592
Gołąb ,,512,230,149,172,177,405,409,512,447,354,723,502,4592
Szczytno,PKP INTERCITY Spółka Akcyjna ,1550,149,637,302,756,621,1030,863,346,516,1282,793,8845
Szczytno,POLREGIO Spółka Akcyjna,795,832,589,482,496,668,1011,614,378,377,521,495,7258
Szczytno,Koleje Mazowieckie - KM Spółka z o.o.,,,,,,,,,,,,71,71
Szczytno ,,2345,981,1226,784,1252,1289,2041,1477,724,893,1803,1359,16174
Matysy,POLREGIO Spółka Akcyjna,787,373,92,255,230,243,499,304,388,570,413,492,4646
Matysy ,,787,373,92,255,230,243,499,304,388,570,413,492,4646
Szachy,POLREGIO Spółka Akcyjna,723,361,143,132,243,235,491,305,366,560,393,472,4424
Szachy ,,723,361,143,132,243,235,491,305,366,560,393,472,4424
Porosiuki,POLREGIO Spółka Akcyjna,690,360,143,99,248,212,476,287,334,444,408,472,4173
Porosiuki ,,690,360,143,99,248,212,476,287,334,444,408,472,4173
Budachów,POLREGIO Spółka Akcyjna,1626,2265,1043,1871,2116,1662,2422,1661,2526,1932,2366,2903,24393
Budachów ,,1626,2265,1043,1871,2116,1662,2422,1661,2526,1932,2366,2903,24393
Radnica,POLREGIO Spółka Akcyjna,1653,2325,1057,1833,2087,1698,2447,1654,2553,1956,2381,2933,24577
Radnica ,,1653,2325,1057,1833,2087,1698,2447,1654,2553,1956,2381,2933,24577
Skoki - Borowa,POLREGIO Spółka Akcyjna,466,223,134,144,178,404,387,444,432,340,719,489,4360
Skoki - Borowa ,,466,223,134,144,178,404,387,444,432,340,719,489,4360
Puławy,POLREGIO Spółka Akcyjna,470,216,119,155,164,417,422,457,438,384,783,476,4501
Puławy ,,470,216,119,155,164,417,422,457,438,384,783,476,4501
Puławy Chemia,POLREGIO Spółka Akcyjna,519,228,137,180,181,422,439,508,456,357,804,486,4717
Puławy Chemia ,,519,228,137,180,181,422,439,508,456,357,804,486,4717
Końskowola,POLREGIO Spółka Akcyjna,480,233,135,154,170,438,443,490,486,409,809,475,4722
Końskowola ,,480,233,135,154,170,438,443,490,486,409,809,475,4722
