 z Liczba opóźn. pociągów > 5 minut,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Razem:  z Liczba opóźn. pociągów > 5 minut
Stacja,Przewoźnik,styczeń,luty,marzec,kwiecień,maj,czerwiec,lipiec,sierpień,wrzesień,październik,listopad,grudzień,
Górowo,POLREGIO Spółka Akcyjna,72,22,14,10,22,26,26,24,8,13,31,24,292
Górowo ,,72,22,14,10,22,26,26,24,8,13,31,24,292
Łankiejmy,POLREGIO Spółka Akcyjna,66,21,11,10,22,24,20,24,6,12,31,20,267
Łankiejmy ,,66,21,11,10,22,24,20,24,6,12,31,20,267
Lubicz,Arriva RP Sp. z o.o.,50,25,27,21,28,30,38,19,29,24,28,16,335
Lubicz,CARGO Master Spółka z o.o.,0,,,,1,,,,,,,,1
Lubicz ,,50,25,27,21,29,30,38,19,29,24,28,16,336
Czernikowo,Arriva RP Sp. z o.o.,39,25,28,19,24,26,37,19,22,21,28,13,301
Czernikowo,CARGO Master Spółka z o.o.,0,,,,1,,,,,,,,1
Czernikowo ,,39,25,28,19,25,26,37,19,22,21,28,13,302
Obrowo,Arriva RP Sp. z o.o.,46,26,30,22,30,28,39,22,24,19,28,15,329
Obrowo ,,46,26,30,22,30,28,39,22,24,19,28,15,329
Lipka Krajeńska,PKP INTERCITY Spółka Akcyjna ,12,3,5,7,5,13,7,6,4,6,7,12,87
Lipka Krajeńska,POLREGIO Spółka Akcyjna,25,14,16,37,24,32,34,27,18,25,34,35,321
Lipka Krajeńska ,,37,17,21,44,29,45,41,33,22,31,41,47,408
Grębocin,Arriva RP Sp. z o.o.,55,31,35,29,31,37,48,19,30,25,33,19,392
Grębocin ,,55,31,35,29,31,37,48,19,30,25,33,19,392
Dobrzejewice,Arriva RP Sp. z o.o.,42,26,29,22,29,30,38,23,25,21,29,15,329
Dobrzejewice ,,42,26,29,22,29,30,38,23,25,21,29,15,329
Bierzwnik,POLREGIO Spółka Akcyjna,56,22,44,37,33,46,33,21,48,39,46,53,478
Bierzwnik ,,56,22,44,37,33,46,33,21,48,39,46,53,478
Ścinawka Średnia,Koleje Dolnośląskie S.A.,61,35,57,67,67,50,86,61,101,159,97,76,917
Ścinawka Średnia,PKP INTERCITY Spółka Akcyjna ,,,,,,,,0,,,,,0
Ścinawka Średnia ,,61,35,57,67,67,50,86,61,101,159,97,76,917
Głuszyca Górna,Koleje Dolnośląskie S.A.,79,35,71,74,73,60,90,72,118,185,107,92,1056
Głuszyca Górna ,,79,35,71,74,73,60,90,72,118,185,107,92,1056
Bartnica,Koleje Dolnośląskie S.A.,82,36,72,74,72,57,90,73,114,185,105,91,1051
Bartnica ,,82,36,72,74,72,57,90,73,114,185,105,91,1051
Świerki Dolne,Koleje Dolnośląskie S.A.,80,37,71,74,74,55,91,73,112,188,105,88,1048
Świerki Dolne ,,80,37,71,74,74,55,91,73,112,188,105,88,1048
Nowa Ruda Zdrojowisko,Koleje Dolnośląskie S.A.,77,39,66,73,76,55,93,73,114,179,114,83,1042
Nowa Ruda Zdrojowisko ,,77,39,66,73,76,55,93,73,114,179,114,83,1042
Ludwikowice Kłodzkie,Koleje Dolnośląskie S.A.,79,38,69,73,75,54,91,73,114,188,108,86,1048
Ludwikowice Kłodzkie ,,79,38,69,73,75,54,91,73,114,188,108,86,1048
Kępice,CARGO Master Spółka z o.o.,,,,,0,,,,,,,,0
Kępice,POLREGIO Spółka Akcyjna,29,13,7,41,21,31,53,78,21,14,17,41,366
Kępice ,,29,13,7,41,21,31,53,78,21,14,17,41,366
Wrząca Pomorska,POLREGIO Spółka Akcyjna,30,14,9,42,20,31,54,78,16,14,16,47,371
Wrząca Pomorska ,,30,14,9,42,20,31,54,78,16,14,16,47,371
Słonowice,POLREGIO Spółka Akcyjna,32,13,9,41,17,29,55,77,16,15,15,45,364
Słonowice ,,32,13,9,41,17,29,55,77,16,15,15,45,364
Przytocko,POLREGIO Spółka Akcyjna,30,12,8,43,24,34,54,84,25,15,16,43,388
Przytocko ,,30,12,8,43,24,34,54,84,25,15,16,43,388
Korzybie,POLREGIO Spółka Akcyjna,29,13,7,40,21,31,54,79,19,14,16,45,368
Korzybie ,,29,13,7,40,21,31,54,79,19,14,16,45,368
Kawcze,POLREGIO Spółka Akcyjna,28,9,8,41,25,33,54,81,24,15,16,36,370
Kawcze ,,28,9,8,41,25,33,54,81,24,15,16,36,370
Kępka,POLREGIO Spółka Akcyjna,32,14,7,44,22,36,54,83,22,15,17,46,392
Kępka ,,32,14,7,44,22,36,54,83,22,15,17,46,392
Ciecholub,POLREGIO Spółka Akcyjna,30,12,8,41,24,34,52,83,24,16,16,42,382
Ciecholub ,,30,12,8,41,24,34,52,83,24,16,16,42,382
Biesowice,POLREGIO Spółka Akcyjna,31,14,8,44,24,35,53,83,24,16,17,44,393
Biesowice ,,31,14,8,44,24,35,53,83,24,16,17,44,393
Widzino,POLREGIO Spółka Akcyjna,32,13,10,41,16,25,55,74,17,14,15,45,357
Widzino ,,32,13,10,41,16,25,55,74,17,14,15,45,357
Kobylnica Słupska,POLREGIO Spółka Akcyjna,32,13,10,41,16,23,55,73,17,15,15,46,356
Kobylnica Słupska ,,32,13,10,41,16,23,55,73,17,15,15,46,356
Mleczewo,POLREGIO Spółka Akcyjna,52,13,17,18,21,23,52,56,31,23,27,37,370
Mleczewo ,,52,13,17,18,21,23,52,56,31,23,27,37,370
Ząbrowo,POLREGIO Spółka Akcyjna,49,10,16,15,20,21,40,47,27,31,30,24,330
Ząbrowo ,,49,10,16,15,20,21,40,47,27,31,30,24,330
Redaki,POLREGIO Spółka Akcyjna,47,11,14,15,22,22,40,47,27,28,30,24,327
Redaki ,,47,11,14,15,22,22,40,47,27,28,30,24,327
Ługi Górzyckie,POLREGIO Spółka Akcyjna,65,66,60,54,59,68,74,58,59,84,82,79,808
Ługi Górzyckie ,,65,66,60,54,59,68,74,58,59,84,82,79,808
Laski Lubuskie,POLREGIO Spółka Akcyjna,61,65,60,55,57,65,69,59,59,80,83,77,790
Laski Lubuskie ,,61,65,60,55,57,65,69,59,59,80,83,77,790
Drzeńsko,POLREGIO Spółka Akcyjna,67,69,57,55,57,67,72,60,59,82,83,78,806
Drzeńsko ,,67,69,57,55,57,67,72,60,59,82,83,78,806
Radów,POLREGIO Spółka Akcyjna,66,66,59,56,57,67,72,61,61,80,84,77,806
Radów ,,66,66,59,56,57,67,72,61,61,80,84,77,806
Podlesiec,POLREGIO Spółka Akcyjna,58,36,47,37,36,47,26,20,47,40,46,52,492
Podlesiec ,,58,36,47,37,36,47,26,20,47,40,46,52,492
Mierzęcin,POLREGIO Spółka Akcyjna,62,32,52,38,35,48,26,20,49,37,46,53,498
Mierzęcin ,,62,32,52,38,35,48,26,20,49,37,46,53,498
Drawiny,POLREGIO Spółka Akcyjna,57,36,48,36,35,47,26,19,47,37,47,51,486
Drawiny ,,57,36,48,36,35,47,26,19,47,37,47,51,486
Izbica,PKP INTERCITY Spółka Akcyjna ,32,21,7,7,14,11,17,20,13,16,20,22,200
Izbica,POLREGIO Spółka Akcyjna,27,7,9,11,28,25,74,87,37,39,30,27,401
Izbica ,,59,28,16,18,42,36,91,107,50,55,50,49,601
Krasnystaw Miasto,PKP INTERCITY Spółka Akcyjna ,33,21,6,7,13,11,16,21,15,17,23,24,207
Krasnystaw Miasto,POLREGIO Spółka Akcyjna,27,6,9,13,25,22,74,86,33,36,25,27,383
Krasnystaw Miasto ,,60,27,15,20,38,33,90,107,48,53,48,51,590
Wiewiecko,POLREGIO Spółka Akcyjna,33,21,37,17,19,33,31,13,20,33,27,28,312
Wiewiecko ,,33,21,37,17,19,33,31,13,20,33,27,28,312
Tuplice,Koleje Dolnośląskie S.A.,17,7,8,5,9,14,25,10,38,31,23,22,209
Tuplice,PKP INTERCITY Spółka Akcyjna ,,,,,,,,,2,,,,2
Tuplice,POLREGIO Spółka Akcyjna,24,15,14,11,11,9,24,6,16,32,18,21,201
Tuplice ,,41,22,22,16,20,23,49,16,56,63,41,43,412
Stare Drzewce,POLREGIO Spółka Akcyjna,31,21,34,32,33,22,61,24,45,66,38,33,440
Stare Drzewce ,,31,21,34,32,33,22,61,24,45,66,38,33,440
Głogówko,POLREGIO Spółka Akcyjna,29,20,35,31,32,23,63,22,45,62,38,30,430
Głogówko ,,29,20,35,31,32,23,63,22,45,62,38,30,430
Tuplice Dębinka,Koleje Dolnośląskie S.A.,25,14,8,8,9,16,27,14,40,33,25,24,243
Tuplice Dębinka,POLREGIO Spółka Akcyjna,25,14,15,15,12,10,27,6,24,43,24,25,240
Tuplice Dębinka ,,50,28,23,23,21,26,54,20,64,76,49,49,483
Sieniawa Żarska,Koleje Dolnośląskie S.A.,27,15,9,9,10,16,28,16,40,34,27,25,256
Sieniawa Żarska,POLREGIO Spółka Akcyjna,24,14,14,12,12,8,24,6,23,41,25,25,228
Sieniawa Żarska ,,51,29,23,21,22,24,52,22,63,75,52,50,484
Lipinki Łużyckie,Koleje Dolnośląskie S.A.,26,15,9,9,10,16,28,16,40,34,27,25,255
Lipinki Łużyckie,POLREGIO Spółka Akcyjna,24,14,14,12,12,8,26,6,24,42,25,25,232
Lipinki Łużyckie ,,50,29,23,21,22,24,54,22,64,76,52,50,487
Skórka,POLREGIO Spółka Akcyjna,32,22,25,47,39,38,53,37,26,35,46,44,444
Skórka ,,32,22,25,47,39,38,53,37,26,35,46,44,444
Piła Podlasie,POLREGIO Spółka Akcyjna,30,21,25,43,38,38,52,36,24,34,45,42,428
Piła Podlasie ,,30,21,25,43,38,38,52,36,24,34,45,42,428
Dolnik,POLREGIO Spółka Akcyjna,33,22,26,45,40,37,53,37,26,35,45,44,443
Dolnik ,,33,22,26,45,40,37,53,37,26,35,45,44,443
Suwałki,PKP INTERCITY Spółka Akcyjna ,36,17,22,17,24,34,33,33,18,22,29,36,321
Suwałki,POLREGIO Spółka Akcyjna,26,12,6,9,15,14,19,19,12,19,34,18,203
Suwałki ,,62,29,28,26,39,48,52,52,30,41,63,54,524
Dąbrowa Białostocka,PKP INTERCITY Spółka Akcyjna ,26,8,8,9,22,27,27,28,13,15,23,24,230
Dąbrowa Białostocka,POLREGIO Spółka Akcyjna,37,11,12,16,27,13,20,24,17,23,35,19,254
Dąbrowa Białostocka ,,63,19,20,25,49,40,47,52,30,38,58,43,484
Augustów,PKP INTERCITY Spółka Akcyjna ,26,10,11,5,14,28,28,24,12,19,20,23,220
Augustów,POLREGIO Spółka Akcyjna,35,12,9,13,15,15,20,18,15,22,36,21,231
Augustów ,,61,22,20,18,29,43,48,42,27,41,56,44,451
Jedlina-Zdrój Centrum,CARGO Master Spółka z o.o.,,,,1,,,,,,,,,1
Jedlina-Zdrój Centrum,Koleje Dolnośląskie S.A.,57,33,45,50,43,50,65,49,65,129,84,47,717
Jedlina-Zdrój Centrum ,,57,33,45,51,43,50,65,49,65,129,84,47,718
Żelisławie Pomorskie,POLREGIO Spółka Akcyjna,32,19,34,17,17,26,30,15,15,28,24,28,285
Żelisławie Pomorskie ,,32,19,34,17,17,26,30,15,15,28,24,28,285
Suliszewo Drawskie,POLREGIO Spółka Akcyjna,36,21,37,18,17,31,29,14,19,32,26,29,309
Suliszewo Drawskie ,,36,21,37,18,17,31,29,14,19,32,26,29,309
Rzęśnica,POLREGIO Spółka Akcyjna,36,20,36,17,16,31,29,13,19,30,25,30,302
Rzęśnica ,,36,20,36,17,16,31,29,13,19,30,25,30,302
Bobrowo Pomorskie,POLREGIO Spółka Akcyjna,33,20,35,17,16,26,30,14,18,29,23,28,289
Bobrowo Pomorskie ,,33,20,35,17,16,26,30,14,18,29,23,28,289
Zagórze Śląskie,CARGO Master Spółka z o.o.,,,,1,,,,,,,,,1
Zagórze Śląskie,Koleje Dolnośląskie S.A.,57,32,47,54,42,49,63,47,64,133,84,53,725
Zagórze Śląskie,PKP INTERCITY Spółka Akcyjna ,,,,,,,,0,,,,,0
Zagórze Śląskie ,,57,32,47,55,42,49,63,47,64,133,84,53,726
Sanok,PKP INTERCITY Spółka Akcyjna ,24,16,16,12,14,17,28,33,36,23,15,13,247
Sanok,POLREGIO Spółka Akcyjna,6,0,6,4,5,7,13,6,4,8,8,3,70
Sanok,SKPL Cargo Sp. z o.o.  (przewozy pasażerskie),,,,,,0,,,,1,,,1
Sanok ,,30,16,22,16,19,24,41,39,40,32,23,16,318
Jugowice,Koleje Dolnośląskie S.A.,57,33,45,53,42,49,61,47,64,130,83,48,712
Jugowice,PKP INTERCITY Spółka Akcyjna ,,,,,,,,0,,,,,0
Jugowice ,,57,33,45,53,42,49,61,47,64,130,83,48,712
Lubachów,Koleje Dolnośląskie S.A.,60,32,48,52,42,51,61,48,64,134,85,53,730
Lubachów ,,60,32,48,52,42,51,61,48,64,134,85,53,730
Burkatów,Koleje Dolnośląskie S.A.,62,32,49,53,41,53,60,48,63,128,85,54,728
Burkatów ,,62,32,49,53,41,53,60,48,63,128,85,54,728
Bystrzyca Górna,Koleje Dolnośląskie S.A.,61,32,49,52,42,53,60,47,63,132,86,53,730
Bystrzyca Górna ,,61,32,49,52,42,53,60,47,63,132,86,53,730
Prudnik,CARGO Master Spółka z o.o.,,,,0,,,,,,,,,0
Prudnik,PKP INTERCITY Spółka Akcyjna ,54,33,26,17,19,18,45,16,18,34,64,41,385
Prudnik,POLREGIO Spółka Akcyjna,45,40,32,22,29,19,56,28,38,34,71,42,456
Prudnik ,,99,73,58,39,48,37,101,44,56,68,135,83,841
Dęba Rozalin,POLREGIO Spółka Akcyjna,66,47,60,35,29,47,50,39,23,31,38,47,512
Dęba Rozalin ,,66,47,60,35,29,47,50,39,23,31,38,47,512
Letnica,POLREGIO Spółka Akcyjna,42,26,31,32,23,24,,,93,169,176,209,825
Letnica ,,42,26,31,32,23,24,,,93,169,176,209,825
Głogówek,CARGO Master Spółka z o.o.,,,,0,,,,,,,,,0
Głogówek,PKP INTERCITY Spółka Akcyjna ,59,37,34,19,21,21,45,18,16,34,61,42,407
Głogówek,POLREGIO Spółka Akcyjna,48,42,44,27,32,21,58,25,40,37,68,42,484
Głogówek ,,107,79,78,46,53,42,103,43,56,71,129,84,891
Buchałów,POLREGIO Spółka Akcyjna,41,26,31,33,23,24,,,94,169,176,211,828
Buchałów ,,41,26,31,33,23,24,,,94,169,176,211,828
Sowczyce,POLREGIO Spółka Akcyjna,50,21,22,22,22,20,32,22,40,21,27,32,331
Sowczyce ,,50,21,22,22,22,20,32,22,40,21,27,32,331
Sieraków Śląski,POLREGIO Spółka Akcyjna,47,20,23,23,20,18,30,22,38,20,27,33,321
Sieraków Śląski ,,47,20,23,23,20,18,30,22,38,20,27,33,321
Zarębki,POLREGIO Spółka Akcyjna,71,50,61,35,34,45,57,35,31,38,40,51,548
Zarębki ,,71,50,61,35,34,45,57,35,31,38,40,51,548
Sobów,POLREGIO Spółka Akcyjna,96,55,62,28,34,44,41,33,22,36,35,52,538
Sobów ,,96,55,62,28,34,44,41,33,22,36,35,52,538
Majdan Królewski Podlasek,POLREGIO Spółka Akcyjna,72,50,61,38,32,46,55,37,30,37,38,51,547
Majdan Królewski Podlasek ,,72,50,61,38,32,46,55,37,30,37,38,51,547
Majdan Królewski,POLREGIO Spółka Akcyjna,68,47,56,35,29,44,54,37,28,35,34,45,512
Majdan Królewski ,,68,47,56,35,29,44,54,37,28,35,34,45,512
Komorów Podmurynia,POLREGIO Spółka Akcyjna,72,53,62,38,31,44,55,35,28,37,38,51,544
Komorów Podmurynia ,,72,53,62,38,31,44,55,35,28,37,38,51,544
Huta Komorowska,POLREGIO Spółka Akcyjna,68,48,55,36,28,47,53,40,24,33,37,46,515
Huta Komorowska ,,68,48,55,36,28,47,53,40,24,33,37,46,515
Cmolas,POLREGIO Spółka Akcyjna,72,50,64,36,33,44,56,35,29,38,40,51,548
Cmolas ,,72,50,64,36,33,44,56,35,29,38,40,51,548
Stare Olesno,POLREGIO Spółka Akcyjna,48,17,26,24,22,22,30,18,37,21,26,28,319
Stare Olesno ,,48,17,26,24,22,22,30,18,37,21,26,28,319
Kochcice-Glinica,POLREGIO Spółka Akcyjna,47,19,23,24,18,21,32,21,38,23,27,31,324
Kochcice-Glinica ,,47,19,23,24,18,21,32,21,38,23,27,31,324
Ciasna,POLREGIO Spółka Akcyjna,45,19,24,22,18,19,30,21,37,19,27,31,312
Ciasna ,,45,19,24,22,18,19,30,21,37,19,27,31,312
Bąków,POLREGIO Spółka Akcyjna,49,15,24,23,20,22,31,17,36,20,22,28,307
Bąków ,,49,15,24,23,20,22,31,17,36,20,22,28,307
Tarnowska Wola,POLREGIO Spółka Akcyjna,85,57,59,28,26,42,47,33,21,32,37,51,518
Tarnowska Wola ,,85,57,59,28,26,42,47,33,21,32,37,51,518
Jadachy,POLREGIO Spółka Akcyjna,85,58,59,27,27,43,45,33,20,32,38,51,518
Jadachy ,,85,58,59,27,27,43,45,33,20,32,38,51,518
Cygany,POLREGIO Spółka Akcyjna,88,58,57,26,27,44,44,32,19,32,35,51,513
Cygany ,,88,58,57,26,27,44,44,32,19,32,35,51,513
Chmielów Zagumnie,POLREGIO Spółka Akcyjna,90,57,59,27,30,43,45,32,19,33,36,50,521
Chmielów Zagumnie ,,90,57,59,27,30,43,45,32,19,33,36,50,521
Mokrzyca Wielka,POLREGIO Spółka Akcyjna,13,11,9,6,8,18,15,10,23,26,23,27,189
Mokrzyca Wielka ,,13,11,9,6,8,18,15,10,23,26,23,27,189
Strzebiń,POLREGIO Spółka Akcyjna,23,2,2,6,4,10,10,15,6,4,10,6,98
Strzebiń ,,23,2,2,6,4,10,10,15,6,4,10,6,98
Słonice,POLREGIO Spółka Akcyjna,64,25,50,41,27,41,27,18,52,38,41,54,478
Słonice ,,64,25,50,41,27,41,27,18,52,38,41,54,478
Stary Klukom,POLREGIO Spółka Akcyjna,68,26,61,42,27,44,23,24,52,38,41,55,501
Stary Klukom ,,68,26,61,42,27,44,23,24,52,38,41,55,501
Rębusz,POLREGIO Spółka Akcyjna,61,23,44,35,28,47,36,19,47,36,43,54,473
Rębusz ,,61,23,44,35,28,47,36,19,47,36,43,54,473
Boronów,POLREGIO Spółka Akcyjna,21,2,3,11,5,9,10,13,5,3,12,4,98
Boronów ,,21,2,3,11,5,9,10,13,5,3,12,4,98
Twarda Góra,POLREGIO Spółka Akcyjna,47,31,34,22,52,56,68,70,46,58,63,39,586
Twarda Góra ,,47,31,34,22,52,56,68,70,46,58,63,39,586
Warlubie,POLREGIO Spółka Akcyjna,46,31,32,22,46,56,63,67,47,55,60,45,570
Warlubie ,,46,31,32,22,46,56,63,67,47,55,60,45,570
Zbydniów,POLREGIO Spółka Akcyjna,99,55,61,28,31,38,39,32,17,34,34,50,518
Zbydniów ,,99,55,61,28,31,38,39,32,17,34,34,50,518
Turbia,POLREGIO Spółka Akcyjna,97,57,62,28,32,39,41,33,18,35,35,50,527
Turbia ,,97,57,62,28,32,39,41,33,18,35,35,50,527
Grębów,POLREGIO Spółka Akcyjna,100,53,62,28,32,38,38,36,19,34,34,51,525
Grębów ,,100,53,62,28,32,38,38,36,19,34,34,51,525
Toporów,POLREGIO Spółka Akcyjna,128,98,146,127,116,147,96,108,121,125,112,95,1419
Toporów ,,128,98,146,127,116,147,96,108,121,125,112,95,1419
Żółwino,POLREGIO Spółka Akcyjna,48,23,53,20,29,47,33,37,95,117,87,96,685
Żółwino ,,48,23,53,20,29,47,33,37,95,117,87,96,685
Prostynia,POLREGIO Spółka Akcyjna,43,24,45,18,28,47,32,31,95,118,84,93,658
Prostynia ,,43,24,45,18,28,47,32,31,95,118,84,93,658
Cybowo,POLREGIO Spółka Akcyjna,48,27,45,20,30,53,33,34,99,122,98,104,713
Cybowo ,,48,27,45,20,30,53,33,34,99,122,98,104,713
Dunowo,POLREGIO Spółka Akcyjna,73,18,26,16,15,44,54,44,34,40,39,90,493
Dunowo ,,73,18,26,16,15,44,54,44,34,40,39,90,493
Tarnowo Pomorskie,POLREGIO Spółka Akcyjna,41,20,52,19,31,43,31,33,88,108,83,86,635
Tarnowo Pomorskie ,,41,20,52,19,31,43,31,33,88,108,83,86,635
Sulino,POLREGIO Spółka Akcyjna,45,21,56,20,36,47,32,33,94,118,87,87,676
Sulino ,,45,21,56,20,36,47,32,33,94,118,87,87,676
Sokoliniec,POLREGIO Spółka Akcyjna,47,21,53,19,31,43,36,35,90,116,87,96,674
Sokoliniec ,,47,21,53,19,31,43,36,35,90,116,87,96,674
Pęzino,POLREGIO Spółka Akcyjna,44,21,53,20,36,46,32,34,93,117,84,84,664
Pęzino ,,44,21,53,20,36,46,32,34,93,117,84,84,664
Ognica,POLREGIO Spółka Akcyjna,47,21,53,20,31,43,35,36,89,112,87,96,670
Ognica ,,47,21,53,20,31,43,35,36,89,112,87,96,670
Barzkowice,POLREGIO Spółka Akcyjna,44,22,55,20,37,46,33,33,92,119,87,86,674
Barzkowice ,,44,22,55,20,37,46,33,33,92,119,87,86,674
Raciąż,CARGO Master Spółka z o.o.,,,,,0,,,,,,,,0
Raciąż,Koleje Mazowieckie - KM Spółka z o.o.,37,37,14,16,17,24,14,7,2,1,6,13,188
Raciąż ,,37,37,14,16,17,24,14,7,2,1,6,13,188
Torzym,POLREGIO Spółka Akcyjna,127,96,150,126,107,141,95,106,123,128,111,93,1403
Torzym ,,127,96,150,126,107,141,95,106,123,128,111,93,1403
Boczów,POLREGIO Spółka Akcyjna,125,95,152,126,108,123,78,105,118,131,109,85,1355
Boczów ,,125,95,152,126,108,123,78,105,118,131,109,85,1355
Szczaniec,POLREGIO Spółka Akcyjna,128,95,149,105,95,133,81,115,135,148,124,104,1412
Szczaniec ,,128,95,149,105,95,133,81,115,135,148,124,104,1412
Drzewce,POLREGIO Spółka Akcyjna,129,96,150,127,109,143,94,106,122,129,113,93,1411
Drzewce ,,129,96,150,127,109,143,94,106,122,129,113,93,1411
Kupienino,POLREGIO Spółka Akcyjna,129,99,154,119,103,147,85,114,138,151,127,106,1472
Kupienino ,,129,99,154,119,103,147,85,114,138,151,127,106,1472
Wilkowo Świebodzińskie,POLREGIO Spółka Akcyjna,147,118,169,150,121,171,95,114,129,135,126,94,1569
Wilkowo Świebodzińskie ,,147,118,169,150,121,171,95,114,129,135,126,94,1569
Mostki,POLREGIO Spółka Akcyjna,144,116,173,151,123,171,98,112,127,131,122,95,1563
Mostki ,,144,116,173,151,123,171,98,112,127,131,122,95,1563
Chybie,Koleje Śląskie Spółka z o.o.,41,22,20,28,20,31,21,17,24,19,45,42,330
Chybie ,,41,22,20,28,20,31,21,17,24,19,45,42,330
Łuków Łapiguz,POLREGIO Spółka Akcyjna,21,7,11,6,12,12,16,30,37,22,13,15,202
Łuków Łapiguz ,,21,7,11,6,12,12,16,30,37,22,13,15,202
Puławy Azoty,POLREGIO Spółka Akcyjna,15,10,8,9,7,11,23,24,22,11,11,10,161
Puławy Azoty ,,15,10,8,9,7,11,23,24,22,11,11,10,161
Małdyty,POLREGIO Spółka Akcyjna,42,13,12,5,16,12,21,16,15,37,44,17,250
Małdyty ,,42,13,12,5,16,12,21,16,15,37,44,17,250
Dobrocin,POLREGIO Spółka Akcyjna,45,13,14,4,16,17,22,22,13,37,45,17,265
Dobrocin ,,45,13,14,4,16,17,22,22,13,37,45,17,265
Zielonka Pasłęcka,POLREGIO Spółka Akcyjna,49,16,16,7,16,17,31,30,24,36,47,19,308
Zielonka Pasłęcka ,,49,16,16,7,16,17,31,30,24,36,47,19,308
Nowa Wieś Cierpkie,POLREGIO Spółka Akcyjna,50,16,16,7,16,17,33,31,26,37,47,19,315
Nowa Wieś Cierpkie ,,50,16,16,7,16,17,33,31,26,37,47,19,315
Bogaczewo,PKP INTERCITY Spółka Akcyjna ,,,,,,,0,,,,,,0
Bogaczewo,POLREGIO Spółka Akcyjna,45,14,14,8,12,13,32,31,24,35,38,15,281
Bogaczewo ,,45,14,14,8,12,13,32,31,24,35,38,15,281
Komorowo Żuławskie,POLREGIO Spółka Akcyjna,46,14,15,7,14,15,34,31,26,36,40,15,293
Komorowo Żuławskie ,,46,14,15,7,14,15,34,31,26,36,40,15,293
Gronajny,POLREGIO Spółka Akcyjna,50,14,18,17,19,21,48,50,24,23,25,33,342
Gronajny ,,50,14,18,17,19,21,48,50,24,23,25,33,342
Gdakowo,POLREGIO Spółka Akcyjna,52,13,18,15,20,22,51,54,21,22,23,30,341
Gdakowo ,,52,13,18,15,20,22,51,54,21,22,23,30,341
Dąbrówka Malborska,POLREGIO Spółka Akcyjna,49,14,19,17,20,22,51,50,25,22,27,35,351
Dąbrówka Malborska ,,49,14,19,17,20,22,51,50,25,22,27,35,351
Wandzin,POLREGIO Spółka Akcyjna,18,15,13,17,16,17,20,36,27,26,39,18,262
Wandzin ,,18,15,13,17,16,17,20,36,27,26,39,18,262
Rudnik,POLREGIO Spółka Akcyjna,25,16,16,19,16,15,23,39,27,24,43,21,284
Rudnik ,,25,16,16,19,16,15,23,39,27,24,43,21,284
Niemce,POLREGIO Spółka Akcyjna,20,17,14,17,16,17,20,36,27,26,40,20,270
Niemce ,,20,17,14,17,16,17,20,36,27,26,40,20,270
Lublin Zadębie,POLREGIO Spółka Akcyjna,24,15,16,20,16,15,23,37,27,23,43,19,278
Lublin Zadębie ,,24,15,16,20,16,15,23,37,27,23,43,19,278
Lublin Ponikwoda,POLREGIO Spółka Akcyjna,25,15,16,21,16,15,24,37,27,24,43,20,283
Lublin Ponikwoda ,,25,15,16,21,16,15,24,37,27,24,43,20,283
Łagiewniki,POLREGIO Spółka Akcyjna,25,16,15,18,16,15,23,38,27,24,43,22,282
Łagiewniki ,,25,16,15,18,16,15,23,38,27,24,43,22,282
Ciecierzyn,POLREGIO Spółka Akcyjna,24,16,14,18,16,15,25,39,26,24,41,22,280
Ciecierzyn ,,24,16,14,18,16,15,25,39,26,24,41,22,280
Bystrzyca koło Lublina,POLREGIO Spółka Akcyjna,22,16,14,18,16,15,20,37,24,24,39,20,265
Bystrzyca koło Lublina ,,22,16,14,18,16,15,20,37,24,24,39,20,265
Lubartów Lipowa,POLREGIO Spółka Akcyjna,17,14,14,15,17,17,21,34,28,25,40,23,265
Lubartów Lipowa ,,17,14,14,15,17,17,21,34,28,25,40,23,265
Lubartów Słowackiego,POLREGIO Spółka Akcyjna,17,14,14,15,16,19,19,36,27,26,40,23,266
Lubartów Słowackiego ,,17,14,14,15,16,19,19,36,27,26,40,23,266
Granowiec,POLREGIO Spółka Akcyjna,37,38,36,35,35,27,24,38,51,36,40,44,441
Granowiec ,,37,38,36,35,35,27,24,38,51,36,40,44,441
Międzybórz Sycowski,POLREGIO Spółka Akcyjna,40,42,33,33,40,29,27,40,59,39,42,54,478
Międzybórz Sycowski ,,40,42,33,33,40,29,27,40,59,39,42,54,478
Bukowina Sycowska,POLREGIO Spółka Akcyjna,45,47,38,33,40,31,28,38,67,44,45,57,513
Bukowina Sycowska ,,45,47,38,33,40,31,28,38,67,44,45,57,513
Garki,POLREGIO Spółka Akcyjna,37,40,34,36,37,27,24,38,53,38,43,46,453
Garki ,,37,40,34,36,37,27,24,38,53,38,43,46,453
Sośnie Ostrowskie,POLREGIO Spółka Akcyjna,37,37,33,33,36,27,24,39,52,40,39,44,441
Sośnie Ostrowskie ,,37,37,33,33,36,27,24,39,52,40,39,44,441
Pawłów Wielkopolski,POLREGIO Spółka Akcyjna,38,35,32,35,41,31,27,38,57,39,42,49,464
Pawłów Wielkopolski ,,38,35,32,35,41,31,27,38,57,39,42,49,464
Ryki,POLREGIO Spółka Akcyjna,24,10,9,9,14,16,28,58,39,19,20,15,261
