station,carrier,total_stops,month,delayed_stops,delay_minutes,delay_risk,delay_severity_min,lat,lon,t2m_c,precip_mm,snowfall_mm,wind_ms,freezing,heavy_rain,windy,cluster_x,cluster_y,cluster
Andrychów,,491,5,86,1159,0.175152749490835,13.476744186046512,49.8555791,19.3436756,15.270904541015623,1.9092166423797607,0.0,1.163250809435779,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,498,6,61,1466,0.1224899598393574,24.0327868852459,49.8555791,19.3436756,18.482208251953125,3.7974350452423096,0.0,0.5384772379221371,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,554,7,76,1457,0.1371841155234657,19.17105263157895,49.8555791,19.3436756,20.754302978515625,2.9796292781829834,0.0,0.4125955760889442,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,516,8,57,943,0.1104651162790697,16.54385964912281,49.8555791,19.3436756,20.584381103515625,2.952638864517212,0.0,0.0914970563872248,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,480,9,62,742,0.1291666666666666,11.96774193548387,49.8555791,19.3436756,16.434722900390625,5.25087308883667,0.0,1.0798327774619674,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,453,10,53,929,0.1169977924944812,17.528301886792452,49.8555791,19.3436756,9.977569580078123,1.622475028038025,0.0,0.781553410387894,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,192,11,14,177,0.0729166666666666,12.642857142857142,49.8555791,19.3436756,3.246490478515625,1.594005107879639,0.331280767917633,1.6567994654620457,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów,,559,12,84,924,0.1502683363148479,11.0,49.8555791,19.3436756,1.394927978515625,1.302130103111267,0.5270875692367554,1.2468304818588294,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,488,1,209,3125,0.4282786885245901,14.952153110047847,49.858467,19.323956,-1.344329833984375,1.9786736965179443,0.704986035823822,2.3256204279846378,1.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,464,2,119,1240,0.2564655172413793,10.420168067226893,49.858467,19.323956,6.121856689453125,1.6566035747528076,0.0800471752882003,2.2616900342661266,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,492,3,50,573,0.1016260162601626,11.46,49.858467,19.323956,7.000396728515625,1.8463164567947388,0.0642817467451095,0.922120405885398,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,478,4,38,599,0.0794979079497908,15.763157894736842,49.858467,19.323956,10.651275634765623,2.9541635513305664,0.1025479286909103,1.408655899714953,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,491,5,93,1313,0.1894093686354379,14.118279569892474,49.858467,19.323956,15.270904541015623,1.9092166423797607,0.0,1.163250809435779,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,399,6,54,1232,0.1353383458646616,22.814814814814813,49.858467,19.323956,18.482208251953125,3.7974350452423096,0.0,0.5384772379221371,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,491,7,61,964,0.1242362525458248,15.80327868852459,49.858467,19.323956,20.754302978515625,2.9796292781829834,0.0,0.4125955760889442,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,495,8,60,616,0.1212121212121212,10.266666666666667,49.858467,19.323956,20.584381103515625,2.952638864517212,0.0,0.0914970563872248,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,480,9,79,937,0.1645833333333333,11.860759493670884,49.858467,19.323956,16.434722900390625,5.25087308883667,0.0,1.0798327774619674,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,453,10,68,1091,0.1501103752759381,16.044117647058822,49.858467,19.323956,9.977569580078123,1.622475028038025,0.0,0.781553410387894,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,192,11,18,217,0.09375,12.055555555555555,49.858467,19.323956,3.246490478515625,1.594005107879639,0.331280767917633,1.6567994654620457,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,POLREGIO Spółka Akcyjna,555,12,98,1092,0.1765765765765765,11.142857142857142,49.858467,19.323956,1.394927978515625,1.302130103111267,0.5270875692367554,1.2468304818588294,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,488,1,209,3125,0.4282786885245901,14.952153110047847,49.858467,19.323956,-1.344329833984375,1.9786736965179443,0.704986035823822,2.3256204279846378,1.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,464,2,119,1240,0.2564655172413793,10.420168067226893,49.858467,19.323956,6.121856689453125,1.6566035747528076,0.0800471752882003,2.2616900342661266,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,492,3,50,573,0.1016260162601626,11.46,49.858467,19.323956,7.000396728515625,1.8463164567947388,0.0642817467451095,0.922120405885398,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,478,4,38,599,0.0794979079497908,15.763157894736842,49.858467,19.323956,10.651275634765623,2.9541635513305664,0.1025479286909103,1.408655899714953,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,491,5,93,1313,0.1894093686354379,14.118279569892474,49.858467,19.323956,15.270904541015623,1.9092166423797607,0.0,1.163250809435779,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,399,6,54,1232,0.1353383458646616,22.814814814814813,49.858467,19.323956,18.482208251953125,3.7974350452423096,0.0,0.5384772379221371,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,491,7,61,964,0.1242362525458248,15.80327868852459,49.858467,19.323956,20.754302978515625,2.9796292781829834,0.0,0.4125955760889442,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,495,8,60,616,0.1212121212121212,10.266666666666667,49.858467,19.323956,20.584381103515625,2.952638864517212,0.0,0.0914970563872248,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,480,9,79,937,0.1645833333333333,11.860759493670884,49.858467,19.323956,16.434722900390625,5.25087308883667,0.0,1.0798327774619674,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,453,10,68,1091,0.1501103752759381,16.044117647058822,49.858467,19.323956,9.977569580078123,1.622475028038025,0.0,0.781553410387894,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,192,11,18,217,0.09375,12.055555555555555,49.858467,19.323956,3.246490478515625,1.594005107879639,0.331280767917633,1.6567994654620457,0.0,0.0,0.0,0.0,0.0,0.0
Andrychów Górnica,,555,12,98,1092,0.1765765765765765,11.142857142857142,49.858467,19.323956,1.394927978515625,1.302130103111267,0.5270875692367554,1.2468304818588294,0.0,0.0,0.0,0.0,0.0,0.0
Andrzejówka,POLREGIO Spółka Akcyjna,403,1,38,1477,0.0942928039702233,38.86842105263158,50.593736,22.6076786,-1.768157958984375,1.7778507471084597,0.735019326210022,2.080959878710212,1.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,382,2,12,271,0.031413612565445,22.58333333333333,50.593736,22.6076786,5.731231689453125,1.3817590475082395,0.1186970621347427,1.8035114114076232,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,401,3,17,455,0.0423940149625935,26.764705882352946,50.593736,22.6076786,6.312896728515625,1.5401051044464111,0.0432860106229782,1.105788239284936,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,393,4,8,147,0.0203562340966921,18.375,50.593736,22.6076786,11.327056884765623,1.8230760097503664,0.0,1.28161868383987,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,398,5,10,164,0.0251256281407035,16.4,50.593736,22.6076786,16.645904541015625,0.9244883060455322,0.0,1.7262826680773478,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,390,6,33,398,0.0846153846153846,12.06060606060606,50.593736,22.6076786,19.802520751953125,3.690019845962525,0.0,0.4740678265033278,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,407,7,39,514,0.0958230958230958,13.17948717948718,50.593736,22.6076786,22.082427978515625,3.330939054489136,0.0,0.6881707546356517,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,402,8,27,720,0.0671641791044776,26.666666666666668,50.593736,22.6076786,21.449615478515625,2.0587778091430664,0.0,0.4737574537117727,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,391,9,32,877,0.0818414322250639,27.40625,50.593736,22.6076786,17.958160400390625,2.447629451751709,0.0,1.5140343291372111,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,408,10,16,172,0.0392156862745098,10.75,50.593736,22.6076786,9.911163330078123,1.4268450736999512,0.0,0.7488907661762215,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,387,11,12,169,0.0310077519379844,14.083333333333334,50.593736,22.6076786,3.142974853515625,1.1023114919662476,0.2327188849449157,1.5377392351866714,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,POLREGIO Spółka Akcyjna,396,12,10,236,0.0252525252525252,23.6,50.593736,22.6076786,1.398834228515625,1.2520473003387451,0.3733690977096557,1.2242698484592056,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,403,1,38,1477,0.0942928039702233,38.86842105263158,50.593736,22.6076786,-1.768157958984375,1.7778507471084597,0.735019326210022,2.080959878710212,1.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,382,2,12,271,0.031413612565445,22.58333333333333,50.593736,22.6076786,5.731231689453125,1.3817590475082395,0.1186970621347427,1.8035114114076232,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,401,3,17,455,0.0423940149625935,26.764705882352946,50.593736,22.6076786,6.312896728515625,1.5401051044464111,0.0432860106229782,1.105788239284936,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,393,4,8,147,0.0203562340966921,18.375,50.593736,22.6076786,11.327056884765623,1.8230760097503664,0.0,1.28161868383987,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,398,5,10,164,0.0251256281407035,16.4,50.593736,22.6076786,16.645904541015625,0.9244883060455322,0.0,1.7262826680773478,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,390,6,33,398,0.0846153846153846,12.06060606060606,50.593736,22.6076786,19.802520751953125,3.690019845962525,0.0,0.4740678265033278,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,407,7,39,514,0.0958230958230958,13.17948717948718,50.593736,22.6076786,22.082427978515625,3.330939054489136,0.0,0.6881707546356517,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,402,8,27,720,0.0671641791044776,26.666666666666668,50.593736,22.6076786,21.449615478515625,2.0587778091430664,0.0,0.4737574537117727,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,391,9,32,877,0.0818414322250639,27.40625,50.593736,22.6076786,17.958160400390625,2.447629451751709,0.0,1.5140343291372111,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,408,10,16,172,0.0392156862745098,10.75,50.593736,22.6076786,9.911163330078123,1.4268450736999512,0.0,0.7488907661762215,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,387,11,12,169,0.0310077519379844,14.083333333333334,50.593736,22.6076786,3.142974853515625,1.1023114919662476,0.2327188849449157,1.5377392351866714,0.0,0.0,0.0,3.0,3.0,3.0
Andrzejówka,,396,12,10,236,0.0252525252525252,23.6,50.593736,22.6076786,1.398834228515625,1.2520473003387451,0.3733690977096557,1.2242698484592056,0.0,0.0,0.0,3.0,3.0,3.0
Anieliny,POLREGIO Spółka Akcyjna,640,1,73,943,0.1140625,12.917808219178085,53.12928,17.48715,0.229888916015625,1.195021629333496,0.2344706952571869,2.404784379995629,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,605,2,50,726,0.0826446280991735,14.52,53.12928,17.48715,5.477325439453125,1.8590134382247925,0.0790003687143325,2.06525140954494,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,631,3,26,316,0.0412044374009508,12.153846153846152,53.12928,17.48715,6.658599853515625,1.119519829750061,0.0016801059246063,1.2182040969261931,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,619,4,21,285,0.0339256865912762,13.571428571428571,53.12928,17.48715,10.455963134765623,1.4924341440200806,0.0005140900611877,1.30236786552701,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,590,5,32,534,0.0542372881355932,16.6875,53.12928,17.48715,16.378326416015625,2.078523635864258,0.0,1.8811955632174384,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,598,6,56,773,0.0936454849498327,13.803571428571429,53.12928,17.48715,18.286895751953125,2.3003077507019043,0.0,0.7296092285971696,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,609,7,67,799,0.1100164203612479,11.92537313432836,53.12928,17.48715,19.994537353515625,3.845371723175049,0.0,1.1137614577613146,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,582,8,79,891,0.1357388316151202,11.278481012658228,53.12928,17.48715,20.182037353515625,1.1466702222824097,0.0,0.2642112171210946,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,618,9,55,668,0.0889967637540453,12.145454545454545,53.12928,17.48715,17.337066650390625,2.29798436164856,0.0,1.0538423831238388,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,656,10,80,812,0.1219512195121951,10.15,53.12928,17.48715,10.690460205078123,1.0811232328414917,0.0,1.0004101276394963,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,603,11,71,901,0.1177446102819237,12.690140845070422,53.12928,17.48715,4.437896728515625,1.0992791652679443,0.1705270260572433,2.1007523628886475,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,POLREGIO Spółka Akcyjna,660,12,48,538,0.0727272727272727,11.208333333333334,53.12928,17.48715,3.371490478515625,1.1232043504714966,0.0471230596303939,2.163232278323137,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,640,1,73,943,0.1140625,12.917808219178085,53.12928,17.48715,0.229888916015625,1.195021629333496,0.2344706952571869,2.404784379995629,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,605,2,50,726,0.0826446280991735,14.52,53.12928,17.48715,5.477325439453125,1.8590134382247925,0.0790003687143325,2.06525140954494,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,631,3,26,316,0.0412044374009508,12.153846153846152,53.12928,17.48715,6.658599853515625,1.119519829750061,0.0016801059246063,1.2182040969261931,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,619,4,21,285,0.0339256865912762,13.571428571428571,53.12928,17.48715,10.455963134765623,1.4924341440200806,0.0005140900611877,1.30236786552701,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,590,5,32,534,0.0542372881355932,16.6875,53.12928,17.48715,16.378326416015625,2.078523635864258,0.0,1.8811955632174384,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,598,6,56,773,0.0936454849498327,13.803571428571429,53.12928,17.48715,18.286895751953125,2.3003077507019043,0.0,0.7296092285971696,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,609,7,67,799,0.1100164203612479,11.92537313432836,53.12928,17.48715,19.994537353515625,3.845371723175049,0.0,1.1137614577613146,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,582,8,79,891,0.1357388316151202,11.278481012658228,53.12928,17.48715,20.182037353515625,1.1466702222824097,0.0,0.2642112171210946,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,618,9,55,668,0.0889967637540453,12.145454545454545,53.12928,17.48715,17.337066650390625,2.29798436164856,0.0,1.0538423831238388,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,656,10,80,812,0.1219512195121951,10.15,53.12928,17.48715,10.690460205078123,1.0811232328414917,0.0,1.0004101276394963,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,603,11,71,901,0.1177446102819237,12.690140845070422,53.12928,17.48715,4.437896728515625,1.0992791652679443,0.1705270260572433,2.1007523628886475,0.0,0.0,0.0,1.0,1.0,1.0
Anieliny,,660,12,48,538,0.0727272727272727,11.208333333333334,53.12928,17.48715,3.371490478515625,1.1232043504714966,0.0471230596303939,2.163232278323137,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,212,1,2,17,0.0094339622641509,8.5,51.5167816,17.8526187,0.175201416015625,1.135636806488037,0.2286825329065323,2.4421446647214435,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,200,2,3,30,0.015,10.0,51.5167816,17.8526187,6.373809814453125,1.8099365234375,0.0301748514175415,2.367031847768882,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,208,3,12,139,0.0576923076923076,11.583333333333334,51.5167816,17.8526187,7.680084228515625,0.9815276265144348,0.0020544975996017,1.2922716240485423,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,204,4,8,335,0.0392156862745098,41.875,51.5167816,17.8526187,11.282135009765623,1.5291879177093506,0.0004470348358154,1.7199274389463088,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,204,5,12,213,0.0588235294117647,17.75,51.5167816,17.8526187,17.214263916015625,1.9356662034988403,0.0,1.5410681557088883,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,200,6,14,495,0.07,35.357142857142854,51.5167816,17.8526187,19.411895751953125,3.0564522743225098,0.0,0.6789045264140201,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,216,7,16,261,0.074074074074074,16.3125,51.5167816,17.8526187,21.039459228515625,3.476746797561645,0.0,0.8712686498277696,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,208,8,21,439,0.1009615384615384,20.904761904761905,51.5167816,17.8526187,20.994537353515625,3.0070950984954834,0.0,0.208255668488082,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,204,9,17,228,0.0833333333333333,13.411764705882351,51.5167816,17.8526187,17.458160400390625,3.425488233566284,0.0,1.0904094124738728,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,216,10,9,97,0.0416666666666666,10.77777777777778,51.5167816,17.8526187,11.170928955078123,1.086174726486206,0.0,1.172512120863325,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,196,11,14,180,0.0714285714285714,12.857142857142858,51.5167816,17.8526187,4.139068603515625,1.4074276685714722,0.1165755093097686,1.8411905984626704,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,Koleje Wielkopolskie Sp. z o.o.,183,12,11,104,0.0601092896174863,9.454545454545457,51.5167816,17.8526187,2.457427978515625,1.1006886959075928,0.1235771924257278,1.988005314785273,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,272,1,9,100,0.0330882352941176,11.11111111111111,51.5167816,17.8526187,0.175201416015625,1.135636806488037,0.2286825329065323,2.4421446647214435,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,258,2,3,65,0.0116279069767441,21.666666666666668,51.5167816,17.8526187,6.373809814453125,1.8099365234375,0.0301748514175415,2.367031847768882,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,270,3,3,134,0.0111111111111111,44.66666666666666,51.5167816,17.8526187,7.680084228515625,0.9815276265144348,0.0020544975996017,1.2922716240485423,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,263,4,12,194,0.0456273764258555,16.166666666666668,51.5167816,17.8526187,11.282135009765623,1.5291879177093506,0.0004470348358154,1.7199274389463088,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,266,5,6,71,0.0225563909774436,11.833333333333334,51.5167816,17.8526187,17.214263916015625,1.9356662034988403,0.0,1.5410681557088883,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,260,6,11,99,0.0423076923076923,9.0,51.5167816,17.8526187,19.411895751953125,3.0564522743225098,0.0,0.6789045264140201,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,278,7,6,94,0.0215827338129496,15.666666666666666,51.5167816,17.8526187,21.039459228515625,3.476746797561645,0.0,0.8712686498277696,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,269,8,11,170,0.0408921933085501,15.454545454545457,51.5167816,17.8526187,20.994537353515625,3.0070950984954834,0.0,0.208255668488082,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,259,9,23,273,0.0888030888030888,11.869565217391305,51.5167816,17.8526187,17.458160400390625,3.425488233566284,0.0,1.0904094124738728,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,277,10,28,480,0.1010830324909747,17.142857142857142,51.5167816,17.8526187,11.170928955078123,1.086174726486206,0.0,1.172512120863325,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,256,11,24,247,0.09375,10.291666666666666,51.5167816,17.8526187,4.139068603515625,1.4074276685714722,0.1165755093097686,1.8411905984626704,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,POLREGIO Spółka Akcyjna,266,12,11,195,0.0413533834586466,17.727272727272727,51.5167816,17.8526187,2.457427978515625,1.1006886959075928,0.1235771924257278,1.988005314785273,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,484,1,11,117,0.0227272727272727,10.636363636363637,51.5167816,17.8526187,0.175201416015625,1.135636806488037,0.2286825329065323,2.4421446647214435,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,458,2,6,95,0.0131004366812227,15.833333333333334,51.5167816,17.8526187,6.373809814453125,1.8099365234375,0.0301748514175415,2.367031847768882,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,478,3,15,273,0.0313807531380753,18.2,51.5167816,17.8526187,7.680084228515625,0.9815276265144348,0.0020544975996017,1.2922716240485423,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,467,4,20,529,0.0428265524625267,26.45,51.5167816,17.8526187,11.282135009765623,1.5291879177093506,0.0004470348358154,1.7199274389463088,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,470,5,18,284,0.0382978723404255,15.77777777777778,51.5167816,17.8526187,17.214263916015625,1.9356662034988403,0.0,1.5410681557088883,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,460,6,25,594,0.0543478260869565,23.76,51.5167816,17.8526187,19.411895751953125,3.0564522743225098,0.0,0.6789045264140201,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,494,7,22,355,0.0445344129554655,16.136363636363637,51.5167816,17.8526187,21.039459228515625,3.476746797561645,0.0,0.8712686498277696,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,477,8,32,609,0.0670859538784067,19.03125,51.5167816,17.8526187,20.994537353515625,3.0070950984954834,0.0,0.208255668488082,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,463,9,40,501,0.0863930885529157,12.525,51.5167816,17.8526187,17.458160400390625,3.425488233566284,0.0,1.0904094124738728,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,493,10,37,577,0.075050709939148,15.594594594594597,51.5167816,17.8526187,11.170928955078123,1.086174726486206,0.0,1.172512120863325,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,452,11,38,427,0.084070796460177,11.236842105263158,51.5167816,17.8526187,4.139068603515625,1.4074276685714722,0.1165755093097686,1.8411905984626704,0.0,0.0,0.0,1.0,1.0,1.0
Antonin,,449,12,22,299,0.0489977728285077,13.590909090909092,51.5167816,17.8526187,2.457427978515625,1.1006886959075928,0.1235771924257278,1.988005314785273,0.0,0.0,0.0,1.0,1.0,1.0
Antoniów,POLREGIO Spółka Akcyjna,0,1,0,0,0.0,0.0,51.2135391,20.1727167,-0.830657958984375,1.4955631494522097,0.3789374530315399,2.743228620167979,1.0,0.0,0.0,3.0,3.0,3.0
